"b","loglik","loglik.se","delta.loglik","cea","cel","cpa","mu_A","mu_L","tau_E","tau_L","tau_P","od"
59.65,-7357.15821982085,0.397956532813764,1.30768133185848,0.0370100442257099,0.103961557048517,0.0362634504510012,0.000306336684469885,0.00223070725852516,12.7167410232626,13.0570490669812,18.1750192465108,1.42226124613537
59.66,-7354.50966712339,0.334412473308355,-7354.50966712339,0.0304724984095675,0.0907121907127235,0.0418002031611986,0.000123550901129529,9.21535938701214e-08,12.7458914922997,13.212292103507,17.8842388331563,1.45429269796981
59.67,-7351.09518959613,0.384728779199062,-7351.09518959613,0.0334110247727708,0.0911362830347502,0.0325127449914588,0.00029774841912384,2.9822740104082e-06,13.7799497391761,12.5595085906064,16.7977461833395,1.44274542982066
59.68,-7351.32074826526,0.32184911760537,5.28794801085405,0.034988634497204,0.091329578000168,0.0430595678721077,2.86638137497421e-06,0.000119837640334769,14.0141131255687,12.4326682530109,17.4545796221834,1.44333032421796
59.69,-7354.58575998769,1.48744072006615,-7354.58575998769,0.0259105482419844,0.122804086920509,0.029502585527533,0.00046906206251602,2.50335094535776e-05,13.5501807170556,12.7362166115345,16.8290035635676,1.38055003706478
59.7,-7360.55510468246,0.656678225378345,1.67310578394245,0.0213871840158617,0.108740203629099,0.0359046051115748,0.000118690782124701,9.9278373223357e-07,15.4546670550588,12.1804454277056,16.387712304354,1.32784669644655
59.71,-7359.04445207155,0.387627596070821,-3.25537936769615,0.0315428263022435,0.107787122170019,0.0375241002197108,0.000766254037690913,7.6394048035759e-07,14.3699914897087,12.1928990192791,19.1204718037134,1.39438038770647
59.72,-7349.01154031834,0.670486592566288,-7349.01154031834,0.034110058759725,0.0929410352593146,0.0362034513410283,3.83756802073728e-09,0.000119014014340169,13.751311225981,12.6277443945213,17.0647406929561,1.45322782647831
59.73,-7354.20213038757,0.402007741231886,-3.72818146305144,0.0335591718857239,0.101667620462426,0.034788493473518,2.2042411492712e-08,0.000305950841616084,13.2394524825519,12.8012912354259,18.6042075535923,1.55759212521934
59.74,-7349.78870551764,0.676405395371792,5.20408551050423,0.0284337202484817,0.102039999962664,0.0333013792554697,1.30400147855862e-11,0.0051321395906076,13.3756095074221,12.8476825918553,17.5201071364961,1.41187015256399
59.75,-7354.11256954357,0.218147197609845,-7354.11256954357,0.0286890474394236,0.105624235077147,0.0364673533311231,5.94693177505794e-08,0.000763066185461503,12.9693812051551,13.1902004569624,16.6448667694945,1.4929416873204
59.76,-7351.88186156233,0.508198119372306,-1.27256933339049,0.028048755419525,0.101281817771156,0.0385300859325598,4.75607731499757e-07,1.84706895796971e-05,14.082426257292,12.5693539216289,18.5816906753496,1.37872928656009
59.77,-7351.27332873404,0.345733278306162,-0.497393282367739,0.0295822788807456,0.0997177206772153,0.0351121958810049,5.57321308641192e-07,0.00384441793915458,13.0119965449485,13.1489526547987,16.9082106573139,1.40519784448345
59.78,-7352.86146652608,0.569400458104824,-7352.86146652608,0.026823668818377,0.112817041802092,0.0268767575361931,2.83272822531715e-06,0.000258389516784135,13.273837181799,12.8044045909502,16.3104326021257,1.46910358062797
59.79,-7352.14999411014,0.45977497714513,1.82759989825172,0.0267981491124724,0.100486673689215,0.0320105816450261,1.01560680988899e-07,0.00930215935520059,13.5432238414794,12.8816922871839,16.4839143107077,1.42311591099782
59.8,-7351.49406150782,0.565121945337077,-7351.49406150782,0.0279040243491132,0.0953877468721167,0.0380429540781052,1.35502608517496e-07,0.000107953081529557,14.3963971109202,12.3467393810201,16.561584692405,1.44017476343137
59.81,-7377.01641485887,1.1259548340286,-7377.01641485887,0.00178404481052331,0.1309103055544,0.062034974526562,5.42121193463885e-08,0.00189411051737494,15.7670221736004,12.2342363664012,20.16595222286,1.46717603152711
59.82,-7351.70343723706,0.280097167824451,-7351.70343723706,0.0363348613651573,0.095948816796402,0.0378220821076581,1.04843652014363e-09,0.000853199980659904,13.1979256696491,12.7256949413919,17.4700962555119,1.48003352692573
59.83,-7368.26461722765,0.343078772358076,-11.8678242706183,0.00282218570231886,0.118795247759234,0.0370208139914631,9.77403285207701e-08,0.0268588608827765,14.9248826623021,12.8416777269127,18.7994854068081,1.42433217279953
59.84,-7351.51353428908,0.778611139961686,-2.10456280778271,0.0342489498521246,0.0960379538195057,0.0458006589746191,6.64282327152715e-08,0.000379202225338942,13.5751377739529,12.7562595164037,17.5810698008908,1.51339820456571
59.85,-7353.69106576541,0.283349253997088,-1.41581841013431,0.0303503715889102,0.0884264576422336,0.0462633714169931,4.22512092995264e-08,0.0013275331360585,14.1825696184949,12.5134522784093,18.4530427614133,1.46956424706591
59.86,-7350.19800937772,0.0979106070045046,-1.25185930964108,0.0301998338791484,0.104317137962218,0.0380319418046926,5.91553084687075e-08,0.00250905002944958,14.3857513014486,12.3684530573509,17.6065260301198,1.49708854585227
59.87,-7356.15966564039,0.495430471610334,-5.48346825934186,0.0343635202531963,0.101910531599857,0.0360027710936187,3.1903584961005e-08,0.00231110797752407,13.4971939342127,12.6218200606482,16.1503391035184,1.49395744151006
59.88,-7353.69318855896,0.696968965206521,4.39283212341434,0.0339312528180212,0.0902365472625767,0.039725074817369,1.35312522516389e-07,0.00737758431095499,14.0043654138954,12.4767875346361,16.7043483009128,1.50733130452572
59.89,-7349.46818416982,0.932522427960954,1.84800685117898,0.0324007481748513,0.0909782286760149,0.0406688196986908,2.32353264581494e-10,8.3462921239863e-05,13.6066241644785,12.6919075784607,17.9935555170328,1.47624103529551
59.9,-7352.88926023704,0.578140029326218,-7352.88926023704,0.0316724513499739,0.0994275774058397,0.0344859662024406,2.66174191479336e-08,0.00813012589839587,13.543652700662,12.636941190012,17.9792161192202,1.41147787698356
59.91,-7353.39553459844,1.70331944907812,-7353.39553459844,0.027144498894451,0.106322632638543,0.0420985574044533,7.88666966462294e-07,6.87872976013679e-06,14.0876255280305,12.361717986454,18.8401633754258,1.52207508189931
59.92,-7371.87715573341,0.2692767219867,-12.1464609478307,0.0025856326017841,0.137251575703974,0.0379607139410649,1.14284352567792e-09,0.0112644632058191,15.1024808209307,12.4338744026952,17.9216999106567,1.52420647626854
59.93,-7352.43758000191,0.414417937970253,-2.64950059925468,0.0307124477226689,0.103809459678762,0.0396958297619034,3.5720700216081e-07,0.000811867963627186,13.9389242058107,12.4592376395421,17.6215399280979,1.53139681836067
59.94,-7352.78850555172,0.351458641358887,-1.39649078955244,0.0310498190233293,0.105182911524326,0.0445160454789467,1.54201570634733e-08,0.00025895270230312,13.5110087875437,12.7157559487272,19.1853879448358,1.44816830458399
59.95,-7355.48731306421,0.381471723924994,-7355.48731306421,0.0303239624161278,0.0950156910737996,0.0522536264990424,2.96905904076981e-08,0.00108556014679652,13.8321580167797,12.5114486864448,20.0730861179469,1.51314920753709
59.96,-7356.01913923723,0.72067874816637,-4.49890378340478,0.0286735518244271,0.0976280797053359,0.035172104890526,1.92709638968926e-09,0.0211250844224924,14.4900677219131,12.3937569560411,17.2486467050749,1.4588035217895
59.97,-7357.39071273389,0.784168974821874,-3.98185119661775,0.0267675575843368,0.0950851353983052,0.031365390239138,9.60900886472059e-09,0.001672401672282,13.1909052847305,13.1510020926944,17.2261517570571,1.33117608288288
59.98,-7354.86885365476,0.681574646565773,-7354.86885365476,0.0322480564048785,0.109973879172534,0.038097596994383,2.08849249667795e-07,0.00175956173042522,13.8557788175408,12.5063033699913,17.1718835385015,1.48240336666602
59.99,-7359.32902002952,0.557474869505649,-7359.32902002952,0.0306534463044041,0.105551730371023,0.0360343411273914,6.15844925539887e-07,0.0132479826008932,13.2688926494666,12.9997064656843,16.5889912896911,1.33536086142321
60,-7357.34979300918,0.720289743048669,-7357.34979300918,0.0380561188667246,0.0966046196059834,0.0402452857508243,1.82082604202958e-09,0.0072400209442352,14.091761595811,12.3513053511326,17.3343987697884,1.52549114617284
60.01,-7357.04834753337,0.222746556319332,-4.47721657745933,0.031654362343065,0.0874163696936121,0.0418310658249622,0.000195453781306111,0.00666852721337147,14.2012221294939,12.7249616808978,16.8409320126769,1.40014942481847
60.02,-7352.54778386211,0.221570638544156,-7352.54778386211,0.0353961038363917,0.0909691904703973,0.0331078451094102,4.38091019360605e-06,0.000578065151004275,13.6493945683349,12.6024434616206,17.8146133646667,1.51669087828217
60.03,-7352.57364321405,0.390804127713203,6.09200693112598,0.0257619858485534,0.101474545354158,0.0387086530397429,4.06812154403605e-08,0.00439865571862853,14.2122719577054,12.7258843962609,16.369773935479,1.42991664854345
60.04,-7358.33378347603,1.26345160415057,-4.10633974191296,0.031438080068195,0.119346990249681,0.0319629582357546,0.00019782538866509,1.61705121965487e-05,13.6133214328248,12.4198112804671,17.5641062959968,1.50156577846544
60.05,-7350.80460433043,0.233621373323955,2.96484287296516,0.032304211815175,0.0951326431460247,0.0334314453996624,1.74525593346384e-08,1.08447512319232e-05,13.9606111879302,12.4103805294086,16.8655513310572,1.44709998950303
60.06,-7350.69982637871,0.82030025434479,0.7455266664183,0.0300780472752647,0.110311008855052,0.0412824720576924,9.7610825855927e-08,2.98469761941253e-05,13.8654395189347,12.6357176560737,17.4413895726195,1.43496911642284
60.07,-7364.36947208459,0.416071187442448,-7364.36947208459,0.027968771706008,0.121849487854827,0.0440722700509936,8.04510717232169e-07,4.7879123053185e-05,14.6688672399626,12.102601864961,19.4436044439371,1.27868509601498
60.08,-7350.09095456634,0.461236052097578,-7350.09095456634,0.0276918094263364,0.104486739966474,0.0337478001062542,3.23575374656021e-07,1.30857320901658e-05,13.1163261543175,12.9939133522821,17.0672348621728,1.41762552090266
60.09,-7351.78030275768,1.44070444336942,4.18594872252561,0.0339386586594361,0.0886424338452635,0.0486013145140078,2.75645314304907e-06,5.22364897987767e-06,14.0265683906413,12.4417975899363,17.3335251663319,1.45630514480131
60.1,-7357.50518293538,0.359984691030452,-6.89715724439611,0.0293503959208047,0.108166824042671,0.0423380581813534,5.2155465712196e-06,9.14890919275609e-06,14.0922960516364,12.3149389377014,17.8530323558674,1.33469814809835
60.11,-7352.76973378033,0.731618114373317,-7352.76973378033,0.0304191542479648,0.0976340351731092,0.0466704563639386,2.23216453780436e-05,3.52617263987568e-05,13.0841494256939,12.9588112313307,18.1080470607298,1.48566708898182
60.12,-7361.45106715339,0.349242020451875,-7361.45106715339,0.0319724344047085,0.105347284397844,0.0335612720890875,1.11964454811924e-06,4.45212044357324e-05,13.7770152012746,12.3386233430592,16.2705499752968,1.55980156727182
60.13,-7355.3198575289,0.670519648986563,-7355.3198575289,0.0288599225144947,0.107443532200658,0.0342401405980506,6.04940543697e-07,5.13719411261006e-06,13.3649727525535,12.6688779127289,17.2763611890498,1.33723217968426
60.14,-7376.61187697524,0.723309459381084,-19.1695992317946,0.00188615826243302,0.15240778246715,0.0489381311494432,2.00013931500697e-08,0.00105265428849853,15.2663929302198,12.3653974985784,20.2717217347573,1.49652705560714
60.15,-7356.93248283507,0.943726441123532,-4.13029036582066,0.0281620069447245,0.0905030180417402,0.0302106640611974,3.22991166856451e-07,0.00080430834434689,12.4954441660196,13.3499819368733,14.906557353526,1.48249005367265
60.16,-7357.64260161162,0.444923654296681,-9.37123772178256,0.0350911504174554,0.0934942242421336,0.0365254648596515,4.89414211257074e-08,0.0026095795504468,12.9638809386223,12.796414834248,17.5539427490552,1.50713437742052
60.17,-7351.71577864831,0.542865548486499,-1.90947384416722,0.0289449440440663,0.105374210091579,0.0334628036916299,0.000103335583882186,1.66427487159443e-06,14.3438933501495,12.2416015755252,17.2558104752945,1.47341084017108
60.18,-7355.36616619452,0.412284843878228,-7355.36616619452,0.0307129126363064,0.103059683280768,0.046540544632557,1.83373845397891e-06,2.17001451091768e-06,14.6243160091809,12.1740094578592,18.3685271590968,1.30679231717048
60.19,-7350.99941166202,0.550647982648401,-7350.99941166202,0.0284465339694961,0.0993881968589607,0.0327571964212249,1.24036484436979e-07,1.78165587792326e-05,14.1059481405553,12.4441946581955,16.6923506002986,1.50380135413295
60.2,-7353.23478481345,0.384601969693079,-7353.23478481345,0.0236118369528547,0.110278244474847,0.0369177136469353,1.35011127025353e-07,0.00019457616747127,14.1108088085546,12.6436248911369,17.741679325261,1.53856501774657
60.21,-7349.39170531749,0.624902588445419,0.734050095987186,0.0317602301376801,0.100599410918303,0.0336794221010401,1.42101050872879e-08,0.00202761610398873,13.51353314751,12.7056017930353,17.6248950138156,1.4953960112652
60.22,-7350.28049568083,0.380350979709215,-7350.28049568083,0.0323782850779532,0.0992956571468044,0.035335294869128,1.23732387224053e-07,7.68465492087228e-05,13.275240024615,12.86325608405,16.3852386125877,1.49684922557959
60.23,-7375.29398542765,0.345062666953255,-24.8960053110504,0.000587706735595563,0.114314020602898,0.0415856644119438,1.57227304328117e-05,0.000603087295149438,14.6049565491469,12.862922812172,17.6268405907771,1.48535591033396
60.24,-7358.97035976357,0.701887903088793,-1.94613321105226,0.020686329445696,0.114587432483642,0.0387469030147029,2.74983625795319e-06,2.37081830516128e-05,13.5296319561069,12.9196751309394,16.9672780839847,1.48375135767421
60.25,-7351.7756883727,0.642608627644294,1.20466799847691,0.0334677679483303,0.0895638623965718,0.0470340781171653,1.77056119852169e-06,0.000200750907638055,13.5411748484115,12.6282571946259,18.4448482587222,1.50373451180912
60.26,-7352.13282885121,1.20947728089708,-7352.13282885121,0.0319096027588962,0.10390763794661,0.0424585215834877,2.33678444192739e-07,4.24588634398746e-05,14.0798272663907,12.3077693298153,18.8383632664661,1.35786760972749
60.27,-7350.09324482425,0.559840167910444,1.77073225015192,0.032753886549554,0.0947058967224618,0.0358984988887233,5.17593325279793e-07,0.000206507466544597,14.0166483184713,12.4877371703226,16.2451085941476,1.38919584612962
60.28,-7354.06457216083,0.454362866383984,-7354.06457216083,0.0322421260651129,0.0836475206717889,0.0438019184728528,4.31092281462942e-07,4.32111310702631e-05,13.7798973305468,12.5469196085885,17.5791459070772,1.3871071077136
60.29,-7357.70996780933,1.17678050169345,-1.67539130589194,0.0244920343334631,0.123868466121859,0.0357406939990821,5.02037588088105e-05,0.0012409362835218,14.6126976169278,12.4294840158781,16.3919781919419,1.4239240747274
60.3,-7358.35479388515,0.477159315222016,-2.18155932400987,0.0222992517280092,0.101480500947057,0.0330190919130057,3.48944728319073e-06,0.0149398672028728,13.7440870890958,13.2401274683969,17.083631677282,1.51237321436218
60.31,-7363.1137692459,0.534168103094925,-9.2989444092309,0.0184807292258638,0.10470703059657,0.0341848692190873,0.000242104554090614,0.00673075386912104,14.9577478541338,12.3649303771524,17.6143642281091,1.34242032003902
60.32,-7359.28212167349,0.87521446142764,7.65249139469415,0.0320375957817843,0.107176925258628,0.0406230519756538,3.48666536950613e-06,0.00320876694774263,13.8000216238138,12.811364886509,19.6473800505243,1.38323577540276
60.33,-7353.10815330549,0.514697666295388,0.850698583733902,0.0321724023576762,0.0985214625784005,0.0381995512506522,9.92668871677663e-07,0.00809812572631156,13.4120875756261,12.7515331894449,18.3971660413031,1.51624563692146
60.34,-7351.7834578507,0.293524150863484,-7351.7834578507,0.0260932676203763,0.115471534488863,0.0335290564418467,0.000125127307063698,0.00204836793683586,14.4518433901104,12.3614809222274,17.8638467239807,1.46659703973616
60.35,-7354.19113321386,1.21679315498869,-7354.19113321386,0.0363340653317873,0.0939418356248084,0.042403803868387,4.76546994372145e-05,9.50105782269218e-05,13.4486839383623,12.8560327078516,17.6117075074326,1.31462840573467
60.36,-7354.33438404779,0.732670962156501,-7354.33438404779,0.0281958545475552,0.109454573150758,0.0338652579779424,0.000741227506265343,0.00106060498876763,13.8894544277561,12.5387513238639,16.9005905199983,1.49187691984936
60.37,-7354.01596019443,0.715270794832739,-4.21513733646407,0.0346088843552071,0.0849003838432061,0.0368097030791281,1.15187482853139e-07,0.00254755567549242,12.7555996011191,13.1256964762513,17.4232060322369,1.49955850261936
60.38,-7356.55701668528,0.965163394804397,-7356.55701668528,0.030409885912912,0.0900781430253813,0.0441334156455848,2.50638876142946e-05,0.0141360420060109,13.8773788314512,12.7198884491792,17.3031208972317,1.36552994945901
60.39,-7357.76112148865,0.429306084245,-7357.76112148865,0.0266604520387226,0.0920564581738627,0.0469238153120811,1.58129487457089e-05,0.0119807420220144,14.1256842631657,12.6136817611876,19.8302675447506,1.44134462085164
60.4,-7352.47249160121,0.854728470390951,3.59202673705295,0.0252350825129479,0.110480557773145,0.034578148968055,1.83641723644115e-06,0.00816581567171083,14.5948812837882,12.4239935319036,17.849479941598,1.40586783475449
60.41,-7361.65922071478,0.466049490568335,-7361.65922071478,0.0300523799425443,0.0978907438091473,0.0388557662776778,0.000933673995296821,0.000130086173566905,14.3634206469512,12.324004733756,15.8255073795989,1.34047411456506
60.42,-7360.24555114181,0.455186619256933,-1.0277549580187,0.0343028554181572,0.0924294703805341,0.0373684940485447,0.00151827048749858,0.000417096749045956,13.3401751639036,12.7018068346172,16.651180113577,1.514787540921
60.43,-7351.72733047412,0.588853081846268,-7351.72733047412,0.0297606354774573,0.107495785526807,0.0338517574820203,0.000327554821518517,0.00229440391915511,13.6847018223797,12.72604602973,17.6199351474671,1.40062967926724
60.44,-7354.36792545466,0.573489893684191,-2.56679712034202,0.0322525811528495,0.0962867719501326,0.0468756452822296,1.89628619967252e-06,0.000187709202915374,14.0340986025854,12.6159937979912,19.1283046044989,1.41722911556875
60.45,-7351.39424837562,0.360018256888892,-7351.39424837562,0.0293998718050545,0.0991522939869327,0.0361805058275025,0.000292312236376618,0.0052087991518046,13.4472154859837,12.8664620508571,17.3122651601294,1.46855019580878
60.46,-7358.39757618727,0.430166274814381,-7358.39757618727,0.0295591731547346,0.0891902352796779,0.0366105977636618,0.000338023475845356,0.0118279910424872,14.6674090787868,12.4499705414401,17.8396904783072,1.40942866441267
60.47,-7357.45635572149,0.496880167624234,-7357.45635572149,0.0272241810844676,0.0947251361661235,0.0342065029020018,0.000255414703590504,0.0186638928552206,13.7763391649083,12.7876487855609,16.3516371446165,1.48922856090307
60.48,-7355.10075217188,0.456502349914692,4.30625716283794,0.0256570125260786,0.108708263028881,0.0420462344927243,6.47898485582435e-05,0.00231465350053013,14.7335947668298,12.236273375299,17.8111582918602,1.53118473443128
60.49,-7359.86808472348,0.648325051429731,-7359.86808472348,0.0268897733198089,0.106609630228573,0.0269182340100645,0.00101652893967561,0.00972274759935183,14.5726324239379,12.4404471718143,15.1922422631269,1.54442937182815
60.5,-7354.87095882078,0.637352666907061,3.81804311766246,0.0273734308077277,0.0914046244021767,0.0568343497004239,1.05339690395633e-05,0.00125031250809176,13.9542296599282,12.6843030642607,17.9559088868745,1.43824845668022
60.51,-7352.47980014763,0.545207394769078,-7352.47980014763,0.0355180557173246,0.100920394278118,0.0319849233598705,0.000495787993355052,0.000735145433047018,13.2732111853163,12.8431677981551,16.3675774181834,1.50206760008726
60.52,-7360.29648820656,0.555604487255049,-7360.29648820656,0.0291725515722488,0.122434179217146,0.0318067559638183,0.000110058529684426,0.00402838029409004,13.1729148281903,12.8575629343793,16.938987384445,1.36397234721613
60.53,-7354.64446460169,0.284280472438117,-7354.64446460169,0.0268218014658106,0.0981884382223518,0.0326079886277295,4.79939071382861e-05,0.018660869198521,14.5688060411983,12.5381396266975,16.6255532940971,1.40376540057972
60.54,-7354.57436217591,0.610438708661708,-0.281553882219669,0.0259904016856693,0.108172189797011,0.0342298544451501,6.04672507101501e-06,0.00382441320470072,14.0673057644396,12.5268780804105,16.5698505797357,1.56001709569305
60.55,-7355.67902494156,0.708654211574419,2.23073673800172,0.0259104349062774,0.10865218301098,0.0347270765968598,0.000171060257938502,0.00603927158762869,14.1764301659346,12.6895672691405,15.8348407262063,1.44645814266275
60.56,-7355.42443685125,0.490131121809223,-7355.42443685125,0.0289210416773979,0.0928377955148943,0.0506886577166046,2.13920892589123e-05,0.00335496074277453,14.2025752213791,12.4291291561831,18.4799931765719,1.3618687293103
60.57,-7350.93365451513,1.56632823811514,-7350.93365451513,0.0322203532990399,0.0997149454824048,0.034426407569947,0.000202678564328862,1.13173334695698e-05,13.5729887330257,12.7758778592801,17.9005611306723,1.34887330603916
60.58,-7360.72116213795,0.418736878956666,-7360.72116213795,0.0334666890011838,0.0961334040303304,0.0473239653859093,0.000684521452082842,0.00280777884577872,13.0130967716161,13.1575338671557,17.7173629071819,1.40006544642418
60.59,-7350.22158325075,2.2042833910405,-7350.22158325075,0.0292992202455489,0.105416063953873,0.0366515313459279,4.68763458489131e-05,9.14445053818212e-05,12.8794163798611,13.0476442397166,17.2124885002244,1.48337742158724
60.6,-7354.38019971039,1.09565763738162,-7354.38019971039,0.0361183851682679,0.0900811528403058,0.0376417050851105,0.000572737289629415,0.00498140998151861,13.4692804720023,12.8394993188171,16.8481346013652,1.39281822660137
60.61,-7352.76575237025,0.469133481091685,-7352.76575237025,0.0371226710170332,0.0871498219185189,0.0426358245174997,1.9488452523751e-05,0.00172589612229806,13.7850251422017,12.4731976637601,17.5124709334878,1.38888907813767
60.62,-7358.63381060568,0.279927356594703,-3.46177879586412,0.0350600902754573,0.107613434760617,0.0393235597972392,0.000233368808381447,4.34701116582957e-06,13.8698920735953,12.6958067429136,18.0724928228836,1.52452244157213
60.63,-7355.04660883156,1.47260848215346,-7355.04660883156,0.0275771273160986,0.106443060393461,0.0270924865254819,0.000154711772263995,0.000923434905516311,13.3648607626059,12.7277502886532,16.4553183372475,1.36006844666201
60.64,-7355.58929670161,0.562186244082939,-4.49653913898783,0.0354804067004457,0.0831715525860515,0.0448529358635275,1.10554548275062e-05,1.31820328762641e-05,13.7804261705452,12.5595767906336,16.7310233904696,1.37290581485899
60.65,-7354.6706637054,1.01814847734161,-0.767942275198948,0.0312781572472208,0.085028726962669,0.0509005286664294,0.000125058967803059,0.00109373328724462,13.7633156440151,12.7338398756144,17.0472809623368,1.4680661291
60.66,-7360.72790085403,0.401874518599349,-5.47621796905241,0.0226501599386985,0.114586076575044,0.042436440697755,0.000265993029747,0.000171984711014865,14.8647364975516,12.2588666263693,16.5201376743795,1.44675125804481
60.67,-7359.40917420009,0.176736651713748,-6.08706282030835,0.0202475209738471,0.0993885437662127,0.0301863133071113,4.43785525041987e-05,0.0135804152819626,13.3484149592786,13.2388725173791,16.8776594726463,1.39652127445472
60.68,-7357.19649014366,0.656522803616958,-2.01807020716751,0.0276235878670479,0.0920386737139487,0.0453281681106836,1.85165837769748e-05,0.00590202721441015,13.3602476773576,12.9711791541526,18.3506142347485,1.33127948250125
60.69,-7357.10218534459,0.4895242211403,-7357.10218534459,0.0305289554722278,0.0958758493957617,0.0298042837808439,2.99138188630809e-05,0.0229536368309192,14.0294003987626,12.6182134463742,16.9532566376501,1.52026023706939
60.7,-7355.43510085966,0.549042966596139,-7355.43510085966,0.0295453573005995,0.104427572116174,0.028560130669384,0.000523743916365354,0.00823398563379642,14.0471531669751,12.5817018977327,15.2872295798499,1.40637210869119
60.71,-7357.55377812276,0.295869506006873,-1.75581695361871,0.0338593499491338,0.102295243580451,0.0443295705941628,0.000461965266531015,0.00139342685472619,13.9107200908876,12.4286418858115,19.0677948905953,1.55129919340377
60.72,-7357.03022064796,0.914935795608272,-1.05746694237769,0.037547528891123,0.0893664639510521,0.0392372104160613,0.000165286322383475,3.0279154574698e-05,13.9145872335799,12.739677453115,16.2707189342199,1.5166675179507
60.73,-7357.53166536354,0.59445560803915,-7357.53166536354,0.0341813223496333,0.109080455271888,0.032303616758648,0.000628220084698698,0.00240615414954007,13.9970355299797,12.596338460113,15.7749477917348,1.37806475332624
60.74,-7357.35180905664,0.429614493378481,0.223753889602449,0.0276237915494494,0.0992351791102987,0.0413575513919407,0.000312304206879732,5.53590739900778e-05,14.1390454114567,12.5671853879526,17.7461111237645,1.61223407127371
60.75,-7355.1235394238,0.772813475593228,-1.19821948721255,0.0292606241163382,0.101091772111355,0.0434513410794572,2.4045871835199e-05,0.00606651322502964,13.7127429941246,12.8420204720584,19.0223342788134,1.37172672494085
60.76,-7355.35375953986,0.304947629077238,-7355.35375953986,0.0312616448264797,0.0934472546391186,0.0489572445406871,0.00017238417655514,3.61515882469348e-05,13.9455931955558,12.476479155762,17.9449195767942,1.52174932048171
60.77,-7354.62088463953,1.17636805069821,1.1644795109496,0.0341302300785376,0.107640054476099,0.0427836239188728,2.36879434034794e-05,0.00241790232557085,13.7364795553084,12.5913263698182,17.3400206057623,1.45004432345168
60.78,-7349.12315155766,1.22535215562743,23.5509541626625,0.0307161884140034,0.0960119332058093,0.0372367228268893,1.36387410783721e-05,0.00432066751529281,13.6994888007829,12.7569279092229,16.7263059970648,1.41267756080636
60.79,-7352.96063491642,0.259549964228946,-7352.96063491642,0.0334347624260534,0.104702524085876,0.0415547871514722,7.60097707597332e-05,0.000375243070281383,13.6030225142502,12.6194439668667,19.808413929518,1.4376046950799
60.8,-7358.30628338058,0.375665731453342,-1.36671455607393,0.0263565869187238,0.116035005016176,0.0270272004906111,0.00098849149577135,0.000215944542053568,14.6691816352436,12.3861628540839,16.4816616578421,1.4993746164483
60.81,-7357.42042881724,0.549723920066407,-0.253798782740887,0.0273355154656098,0.121411469638948,0.0291054020531092,3.06052127441863e-05,0.000201773952077266,13.1582164708515,12.9425517740995,16.3772922510767,1.35121715079101
60.82,-7353.9194827589,0.241352601683986,-0.889817333656538,0.0292681258307586,0.115441113193145,0.0352583012311545,7.69350945033011e-05,0.0011111660620954,14.0056634214239,12.4144035844602,18.2512909539092,1.50955471508148
60.83,-7355.0534048509,0.345946908896833,5.8193350515794,0.0227799659834608,0.112675012238235,0.0363026529205449,5.13487374528385e-06,0.000750779393108456,14.867327536027,12.3442873156173,17.9947909105141,1.34577224855439
60.84,-7350.88193556457,0.848638442990081,-7350.88193556457,0.0312980679118209,0.105088871457666,0.0308808877715327,1.8578836627609e-06,0.00165426228758,13.5600975136711,12.7205665973531,16.0905154293306,1.44353202405012
60.85,-7348.8598641889,0.529149480324044,7.4535866702854,0.0303065455096514,0.0969601299609461,0.0372727371208182,1.02297333925155e-07,0.000268022354735478,13.3350185450233,12.881137289176,16.6158731563589,1.45540431815305
60.86,-7352.49082360623,0.303798125794332,5.76302231205682,0.0346348154314734,0.0929532690514467,0.0356082389274085,9.69581607823403e-06,0.00473538944116035,13.6191285720841,12.777831464826,17.2875145328362,1.50263320791278
60.87,-7355.48052751691,0.182124649152056,-3.66968322572484,0.0255833331369758,0.0945686857593849,0.0408888209710555,0.000300056199600881,0.00249795845932344,14.397920538291,12.4668040291113,17.1055698338903,1.51381523677583
60.88,-7356.49218071653,0.909286197321296,-7.01521957730074,0.0379418032356195,0.096862777291983,0.0331169304475665,0.000328962739173128,0.000603419956936676,13.2274466983378,12.8144734025586,17.4754338230842,1.33318734071014
60.89,-7351.12540525204,0.274541587711953,1.35190328921999,0.0318444648181525,0.0895111198984563,0.0361302615921892,8.41860179073544e-05,7.63585228081239e-06,13.4299165207357,12.8444503351536,17.1299361384755,1.40233038123297
60.9,-7356.5224619603,0.701549989808345,-7356.5224619603,0.0356759703800269,0.09000126651219,0.0517962079995335,0.000220865095929789,0.000395589320115774,13.5985073868772,12.7192395040596,19.6068578792705,1.52478886759468
60.91,-7353.94881317042,0.419116324933964,-7353.94881317042,0.0350807995883831,0.0934719521233587,0.0293389835477474,0.000206217345185201,0.0012322339620504,14.3824460700089,12.2005050866929,16.2061458761642,1.450940738644
60.92,-7357.14927658215,0.285360004879179,-7357.14927658215,0.0281721314859767,0.0922614515950122,0.0310425964052432,0.000119491373964119,0.0110422073680744,13.8148027747173,12.6375651449606,16.2618822968332,1.39061905689542
60.93,-7356.07443570233,0.451131388155606,-7356.07443570233,0.0271861638995278,0.109122844805498,0.0334933902835656,1.80954494884392e-06,0.000127074254872635,12.9788384086881,13.3118744650448,16.4575279245826,1.41433766967023
